,date,id,argent_retire
248,2022-12-07 14:55:00,26,1920
249,2022-12-07 14:56:00,39,1570
250,2022-12-07 14:56:00,42,670
251,2022-12-07 14:57:00,13,90
252,2022-12-07 14:58:00,22,1040
253,2022-12-07 14:58:00,44,1990
254,2022-12-07 14:59:00,8,940
255,2022-12-07 14:59:00,19,1690
256,2022-12-07 14:59:00,29,1740
257,2022-12-07 14:59:00,45,180
258,2022-12-07 14:59:00,48,1340
259,2022-12-07 15:00:00,49,720
260,2022-12-07 15:01:00,47,1760
261,2022-12-07 15:02:00,15,260
262,2022-12-07 15:02:00,27,1030
263,2022-12-07 15:05:00,16,170
264,2022-12-07 15:05:00,19,1680
265,2022-12-07 15:06:00,36,1530
266,2022-12-07 15:07:00,13,1600
267,2022-12-07 15:07:00,42,650
268,2022-12-07 15:08:00,21,460
269,2022-12-07 15:08:00,30,1620
270,2022-12-07 15:09:00,1,1140
271,2022-12-07 15:09:00,11,240
272,2022-12-07 15:10:00,0,210
273,2022-12-07 15:10:00,33,1610
274,2022-12-07 15:10:00,34,1810
275,2022-12-07 15:11:00,24,90
276,2022-12-07 15:11:00,25,1050
277,2022-12-07 15:12:00,43,1960
278,2022-12-07 15:13:00,3,1980
279,2022-12-07 15:13:00,28,1730
280,2022-12-07 15:14:00,22,1820
281,2022-12-07 15:14:00,32,1180
282,2022-12-07 15:14:00,40,430
283,2022-12-07 15:15:00,20,790
284,2022-12-07 15:15:00,35,80
285,2022-12-07 15:16:00,31,1390
286,2022-12-07 15:17:00,4,1590
287,2022-12-07 15:17:00,33,190
288,2022-12-07 15:18:00,27,860
289,2022-12-07 15:20:00,19,1090
290,2022-12-07 15:20:00,22,1100
291,2022-12-07 15:20:00,37,140
292,2022-12-07 15:20:00,46,1200
293,2022-12-07 15:20:00,47,200
294,2022-12-07 15:21:00,9,1770
295,2022-12-07 15:22:00,4,930
296,2022-12-07 15:22:00,6,1210
297,2022-12-07 15:22:00,23,1930
298,2022-12-07 15:23:00,14,860
299,2022-12-07 15:24:00,34,530
300,2022-12-07 15:24:00,45,950
301,2022-12-07 15:26:00,10,1920
302,2022-12-07 15:26:00,18,200
303,2022-12-07 15:26:00,32,1890
304,2022-12-07 15:26:00,41,640
305,2022-12-07 15:27:00,11,1240
306,2022-12-07 15:27:00,33,230
307,2022-12-07 15:28:00,8,1860
308,2022-12-07 15:28:00,9,150
309,2022-12-07 15:28:00,12,1110
310,2022-12-07 15:28:00,17,410
311,2022-12-07 15:28:00,49,530
312,2022-12-07 15:29:00,5,750
313,2022-12-07 15:29:00,38,330
314,2022-12-07 15:31:00,22,930
315,2022-12-07 15:32:00,2,640
316,2022-12-07 15:32:00,30,1750
317,2022-12-07 15:33:00,26,1430
318,2022-12-07 15:35:00,8,270
319,2022-12-07 15:35:00,14,1250
320,2022-12-07 15:35:00,32,1050
321,2022-12-07 15:35:00,40,720
322,2022-12-07 15:36:00,16,1200
323,2022-12-07 15:36:00,21,1910
324,2022-12-07 15:36:00,29,1560
325,2022-12-07 15:36:00,39,1630
326,2022-12-07 15:37:00,7,1090
327,2022-12-07 15:38:00,11,430
328,2022-12-07 15:40:00,15,1290
329,2022-12-07 15:40:00,22,1650
330,2022-12-07 15:41:00,0,430
331,2022-12-07 15:41:00,42,1170
332,2022-12-07 15:42:00,1,570
333,2022-12-07 15:42:00,46,1890
334,2022-12-07 15:43:00,6,700
335,2022-12-07 15:43:00,37,170
336,2022-12-07 15:43:00,44,1890
337,2022-12-07 15:44:00,31,830
338,2022-12-07 15:45:00,25,1920
339,2022-12-07 15:45:00,48,340
340,2022-12-07 15:46:00,36,290
341,2022-12-07 15:47:00,32,1100
342,2022-12-07 15:49:00,14,960
343,2022-12-07 15:49:00,41,1010
344,2022-12-07 15:50:00,3,980
345,2022-12-07 15:51:00,42,1710
346,2022-12-07 15:52:00,13,740
347,2022-12-07 15:52:00,29,290
348,2022-12-07 15:53:00,7,620
349,2022-12-07 15:53:00,35,100
350,2022-12-07 15:54:00,4,1140
351,2022-12-07 15:54:00,33,1500
352,2022-12-07 15:55:00,18,710
353,2022-12-07 15:55:00,32,290
354,2022-12-07 15:55:00,43,1150
355,2022-12-07 15:56:00,12,1210
356,2022-12-07 15:57:00,0,1190
357,2022-12-07 15:57:00,8,800
358,2022-12-07 15:59:00,21,520
359,2022-12-07 15:59:00,39,340
360,2022-12-07 16:00:00,24,740
361,2022-12-07 16:01:00,26,1600
362,2022-12-07 16:01:00,47,910
363,2022-12-07 16:02:00,11,1180
364,2022-12-07 16:02:00,15,730
365,2022-12-07 16:02:00,20,300
366,2022-12-07 16:02:00,27,630
367,2022-12-07 16:02:00,28,470
368,2022-12-07 16:02:00,30,1180
369,2022-12-07 16:03:00,9,1890
370,2022-12-07 16:04:00,2,1310
371,2022-12-07 16:04:00,10,1250
372,2022-12-07 16:04:00,23,1720
373,2022-12-07 16:04:00,40,1510
374,2022-12-07 16:05:00,17,290
375,2022-12-07 16:06:00,44,1230
376,2022-12-07 16:07:00,4,290
377,2022-12-07 16:07:00,19,360
378,2022-12-07 16:07:00,37,1200
379,2022-12-07 16:08:00,7,870
380,2022-12-07 16:08:00,9,150
381,2022-12-07 16:08:00,24,1930
382,2022-12-07 16:08:00,34,180
383,2022-12-07 16:09:00,29,230
384,2022-12-07 16:10:00,12,50
385,2022-12-07 16:10:00,13,670
386,2022-12-07 16:10:00,22,1450
387,2022-12-07 16:12:00,33,140
388,2022-12-07 16:12:00,38,1010
389,2022-12-07 16:13:00,27,590
390,2022-12-07 16:13:00,45,180
391,2022-12-07 16:14:00,17,1830
392,2022-12-07 16:14:00,19,810
393,2022-12-07 16:14:00,49,1650
394,2022-12-07 16:15:00,15,1400
395,2022-12-07 16:16:00,5,410
396,2022-12-07 16:16:00,14,80
397,2022-12-07 16:17:00,0,1980
398,2022-12-07 16:18:00,18,220
399,2022-12-07 16:18:00,31,460
400,2022-12-07 16:18:00,35,1710
401,2022-12-07 16:19:00,1,1640
402,2022-12-07 16:19:00,44,1480
403,2022-12-07 16:20:00,6,1670
404,2022-12-07 16:20:00,28,750
405,2022-12-07 16:21:00,11,1840
406,2022-12-07 16:23:00,8,860
407,2022-12-07 16:23:00,16,1890
408,2022-12-07 16:23:00,48,950
409,2022-12-07 16:24:00,21,90
410,2022-12-07 16:25:00,3,970
411,2022-12-07 16:25:00,10,1770
412,2022-12-07 16:25:00,36,20
413,2022-12-07 16:26:00,19,1000
414,2022-12-07 16:26:00,46,600
415,2022-12-07 16:27:00,11,310
416,2022-12-07 16:27:00,17,1010
417,2022-12-07 16:27:00,23,1490
418,2022-12-07 16:27:00,33,610
419,2022-12-07 16:28:00,25,50
420,2022-12-07 16:29:00,20,1060
421,2022-12-07 16:30:00,9,280
422,2022-12-07 16:30:00,14,60
423,2022-12-07 16:30:00,24,470
424,2022-12-07 16:30:00,30,800
425,2022-12-07 16:31:00,12,1660
426,2022-12-07 16:31:00,22,1010
427,2022-12-07 16:31:00,41,530
428,2022-12-07 16:32:00,2,230
429,2022-12-07 16:32:00,13,1030
430,2022-12-07 16:32:00,23,220
431,2022-12-07 16:32:00,45,790
432,2022-12-07 16:34:00,46,1370
433,2022-12-07 16:35:00,0,1780
434,2022-12-07 16:35:00,17,730
435,2022-12-07 16:35:00,24,1440
436,2022-12-07 16:35:00,37,140
437,2022-12-07 16:35:00,42,1270
438,2022-12-07 16:36:00,26,620
439,2022-12-07 16:41:00,16,1280
440,2022-12-07 16:41:00,27,1730
441,2022-12-07 16:42:00,11,1810
442,2022-12-07 16:42:00,39,870
443,2022-12-07 16:44:00,20,780
444,2022-12-07 16:44:00,32,1970
445,2022-12-07 16:44:00,34,1450
446,2022-12-07 16:44:00,43,320
447,2022-12-07 16:46:00,6,190
448,2022-12-07 16:46:00,9,1760
449,2022-12-07 16:46:00,29,1970
450,2022-12-07 16:47:00,47,560
451,2022-12-07 16:48:00,33,280
452,2022-12-07 16:49:00,26,70
453,2022-12-07 16:50:00,24,1120
454,2022-12-07 16:50:00,27,1660
455,2022-12-07 16:50:00,40,640
456,2022-12-07 16:50:00,41,80
457,2022-12-07 16:51:00,4,840
458,2022-12-07 16:53:00,33,630
459,2022-12-07 16:54:00,0,1720
460,2022-12-07 16:54:00,1,900
461,2022-12-07 16:54:00,5,170
462,2022-12-07 16:54:00,7,1260
463,2022-12-07 16:54:00,42,1930
464,2022-12-07 16:55:00,11,50
465,2022-12-07 16:55:00,49,250
466,2022-12-07 16:56:00,13,420
467,2022-12-07 16:56:00,31,930
468,2022-12-07 16:57:00,6,1340
469,2022-12-07 16:57:00,38,1190
470,2022-12-07 16:58:00,8,120
471,2022-12-07 16:58:00,15,170
472,2022-12-07 16:58:00,23,750
473,2022-12-07 16:59:00,24,1300
474,2022-12-07 16:59:00,33,1720
475,2022-12-07 17:00:00,19,1990
476,2022-12-07 17:00:00,35,1500
477,2022-12-07 17:01:00,7,820
478,2022-12-07 17:01:00,9,1470
479,2022-12-07 17:01:00,30,450
480,2022-12-07 17:02:00,2,1400
481,2022-12-07 17:02:00,44,370
482,2022-12-07 17:03:00,22,40
483,2022-12-07 17:03:00,46,1040
484,2022-12-07 17:04:00,12,1490
485,2022-12-07 17:05:00,11,1570
486,2022-12-07 17:05:00,28,1940
487,2022-12-07 17:05:00,48,530
488,2022-12-07 17:06:00,45,60
489,2022-12-07 17:07:00,18,1580
490,2022-12-07 17:08:00,7,860
491,2022-12-07 17:08:00,31,240
492,2022-12-07 17:08:00,33,470
493,2022-12-07 17:08:00,40,1910
494,2022-12-07 17:08:00,42,1910
495,2022-12-07 17:09:00,6,1570
496,2022-12-07 17:09:00,12,100
497,2022-12-07 17:09:00,49,1470
498,2022-12-07 17:11:00,36,1890
499,2022-12-07 17:12:00,3,1330
500,2022-12-07 17:12:00,10,580
501,2022-12-07 17:13:00,9,1160
502,2022-12-07 17:13:00,21,1590
503,2022-12-07 17:13:00,25,1500
504,2022-12-07 17:13:00,32,270
505,2022-12-07 17:14:00,26,1380
506,2022-12-07 17:15:00,7,70
507,2022-12-07 17:15:00,14,140
508,2022-12-07 17:15:00,16,970
509,2022-12-07 17:16:00,15,1650
510,2022-12-07 17:17:00,6,1920
511,2022-12-07 17:18:00,30,270
512,2022-12-07 17:20:00,17,1170
513,2022-12-07 17:22:00,20,1630
514,2022-12-07 17:22:00,42,890
515,2022-12-07 17:22:00,45,1470
516,2022-12-07 17:23:00,21,320
517,2022-12-07 17:24:00,37,820
518,2022-12-07 17:25:00,5,780
519,2022-12-07 17:25:00,15,1340
520,2022-12-07 17:25:00,41,1410
521,2022-12-07 17:26:00,1,820
522,2022-12-07 17:26:00,16,510
523,2022-12-07 17:27:00,24,1790
524,2022-12-07 17:27:00,26,1160
525,2022-12-07 17:27:00,34,1370
526,2022-12-07 17:27:00,39,1680
527,2022-12-07 17:28:00,18,290
528,2022-12-07 17:30:00,0,540
529,2022-12-07 17:30:00,9,920
530,2022-12-07 17:30:00,20,400
531,2022-12-07 17:30:00,29,430
532,2022-12-07 17:31:00,17,1450
533,2022-12-07 17:31:00,43,240
534,2022-12-07 17:31:00,45,1230
535,2022-12-07 17:31:00,47,190
536,2022-12-07 17:32:00,38,1910
537,2022-12-07 17:32:00,48,1900
538,2022-12-07 17:33:00,44,1140
539,2022-12-07 17:35:00,35,1370
540,2022-12-07 17:35:00,40,210
541,2022-12-07 17:36:00,4,1940
542,2022-12-07 17:37:00,27,1590
543,2022-12-07 17:37:00,31,1200
544,2022-12-07 17:37:00,32,1860
545,2022-12-07 17:37:00,43,1440
546,2022-12-07 17:38:00,1,1860
547,2022-12-07 17:38:00,16,1930
548,2022-12-07 17:40:00,28,1350
549,2022-12-07 17:41:00,2,180
550,2022-12-07 17:41:00,8,1340
551,2022-12-07 17:42:00,46,980
552,2022-12-07 17:43:00,10,940
553,2022-12-07 17:43:00,23,1560
554,2022-12-07 17:43:00,36,1310
555,2022-12-07 17:44:00,38,510
556,2022-12-07 17:45:00,13,1680
557,2022-12-07 17:45:00,30,940
558,2022-12-07 17:46:00,9,1750
559,2022-12-07 17:46:00,11,890
560,2022-12-07 17:46:00,22,1080
561,2022-12-07 17:46:00,49,610
562,2022-12-07 17:47:00,19,1250
563,2022-12-07 17:48:00,15,1070
564,2022-12-07 17:48:00,25,1300
565,2022-12-07 17:48:00,48,610
566,2022-12-07 17:50:00,7,1370
567,2022-12-07 17:50:00,12,1290
568,2022-12-07 17:50:00,14,1770
569,2022-12-07 17:51:00,33,510
570,2022-12-07 17:52:00,5,1980
571,2022-12-07 17:53:00,21,1850
572,2022-12-07 17:53:00,29,1380
573,2022-12-07 17:54:00,2,1360
574,2022-12-07 17:54:00,8,1350
575,2022-12-07 17:54:00,35,1120
576,2022-12-07 17:54:00,41,1110
577,2022-12-07 17:54:00,43,120
578,2022-12-07 17:55:00,10,580
579,2022-12-07 17:55:00,34,1010
580,2022-12-07 17:56:00,32,420
581,2022-12-07 17:56:00,47,260
582,2022-12-07 17:57:00,39,1090
583,2022-12-07 18:00:00,3,1460
584,2022-12-07 18:00:00,23,30
585,2022-12-07 18:01:00,2,1850
586,2022-12-07 18:02:00,4,1530
587,2022-12-07 18:02:00,12,1720
588,2022-12-07 18:02:00,26,1270
589,2022-12-07 18:02:00,43,450
590,2022-12-07 18:03:00,36,1100
591,2022-12-07 18:05:00,13,340
592,2022-12-07 18:05:00,20,970
593,2022-12-07 18:05:00,46,1890
594,2022-12-07 18:06:00,6,1900
595,2022-12-07 18:06:00,34,70
596,2022-12-07 18:07:00,10,1720
597,2022-12-07 18:07:00,45,1670
598,2022-12-07 18:08:00,29,1570
599,2022-12-07 18:08:00,42,470
600,2022-12-07 18:09:00,24,1050
601,2022-12-07 18:09:00,27,1630
602,2022-12-07 18:10:00,18,200
603,2022-12-07 18:10:00,38,1330
604,2022-12-07 18:10:00,43,1100
605,2022-12-07 18:11:00,37,1660
606,2022-12-07 18:12:00,11,1730
607,2022-12-07 18:12:00,28,1550
608,2022-12-07 18:12:00,44,30
609,2022-12-07 18:13:00,47,100
610,2022-12-07 18:17:00,17,1490
611,2022-12-07 18:17:00,36,1350
612,2022-12-07 18:17:00,43,340
613,2022-12-07 18:17:00,49,1460
614,2022-12-07 18:18:00,6,1320
615,2022-12-07 18:18:00,9,1080
616,2022-12-07 18:19:00,0,1430
617,2022-12-07 18:19:00,1,150
618,2022-12-07 18:19:00,10,80
619,2022-12-07 18:20:00,5,1840
620,2022-12-07 18:20:00,15,250
621,2022-12-07 18:20:00,19,160
622,2022-12-07 18:20:00,47,1140
623,2022-12-07 18:20:00,48,1400
624,2022-12-07 18:21:00,31,710
625,2022-12-07 18:22:00,13,420
626,2022-12-07 18:22:00,21,230
627,2022-12-07 18:22:00,25,440
628,2022-12-07 18:22:00,39,1730
629,2022-12-07 18:22:00,40,820
630,2022-12-07 18:25:00,1,1770
631,2022-12-07 18:25:00,7,900
632,2022-12-07 18:25:00,28,1920
633,2022-12-07 18:26:00,41,1580
634,2022-12-07 18:27:00,12,1490
635,2022-12-07 18:27:00,16,50
636,2022-12-07 18:27:00,22,1490
637,2022-12-07 18:28:00,35,1570
638,2022-12-07 18:29:00,14,70
639,2022-12-07 18:29:00,34,360
640,2022-12-07 18:29:00,38,380
641,2022-12-07 18:30:00,23,870
642,2022-12-07 18:31:00,2,410
643,2022-12-07 18:31:00,25,1530
644,2022-12-07 18:31:00,30,450
645,2022-12-07 18:31:00,45,1240
646,2022-12-07 18:33:00,8,1870
647,2022-12-07 18:33:00,9,1470
648,2022-12-07 18:35:00,3,1230
649,2022-12-07 18:35:00,18,1860
650,2022-12-07 18:36:00,27,180
651,2022-12-07 18:36:00,29,710
652,2022-12-07 18:37:00,33,90
653,2022-12-07 18:37:00,42,1800
654,2022-12-07 18:38:00,35,1400
655,2022-12-07 18:39:00,44,610
656,2022-12-07 18:39:00,47,90
657,2022-12-07 18:41:00,45,1260
658,2022-12-07 18:42:00,6,1770
659,2022-12-07 18:42:00,13,240
660,2022-12-07 18:42:00,32,400
661,2022-12-07 18:43:00,1,1830
662,2022-12-07 18:43:00,36,660
663,2022-12-07 18:44:00,23,1040
664,2022-12-07 18:44:00,46,1440
665,2022-12-07 18:45:00,7,600
666,2022-12-07 18:45:00,14,1760
667,2022-12-07 18:46:00,43,650
668,2022-12-07 18:48:00,20,1680
669,2022-12-07 18:48:00,21,1380
670,2022-12-07 18:48:00,28,1390
671,2022-12-07 18:48:00,34,960
672,2022-12-07 18:48:00,38,1280
673,2022-12-07 18:48:00,40,1330
674,2022-12-07 18:48:00,49,1430
675,2022-12-07 18:49:00,39,410
676,2022-12-07 18:50:00,17,310
677,2022-12-07 18:50:00,30,1000
678,2022-12-07 18:51:00,4,1710
679,2022-12-07 18:51:00,18,1570
680,2022-12-07 18:51:00,26,1220
681,2022-12-07 18:52:00,2,1080
682,2022-12-07 18:53:00,11,1570
683,2022-12-07 18:53:00,25,1850
684,2022-12-07 18:53:00,46,1220
685,2022-12-07 18:54:00,10,760
686,2022-12-07 18:54:00,45,1970
687,2022-12-07 18:55:00,1,910
688,2022-12-07 18:55:00,38,1580
689,2022-12-07 18:57:00,0,1940
690,2022-12-07 18:57:00,7,420
691,2022-12-07 18:58:00,6,730
692,2022-12-07 18:58:00,24,1360
693,2022-12-07 18:59:00,19,630
694,2022-12-07 18:59:00,32,1660
695,2022-12-07 18:59:00,34,1000
696,2022-12-07 18:59:00,41,1910
697,2022-12-07 19:00:00,15,210
698,2022-12-07 19:00:00,16,800
699,2022-12-07 19:00:00,27,100
700,2022-12-07 19:00:00,29,340
701,2022-12-07 19:00:00,37,1560
702,2022-12-07 19:00:00,45,1140
703,2022-12-07 19:01:00,2,1490
704,2022-12-07 19:01:00,4,40
705,2022-12-07 19:01:00,5,1670
706,2022-12-07 19:01:00,33,710
707,2022-12-07 19:02:00,30,120
708,2022-12-07 19:03:00,12,440
709,2022-12-07 19:04:00,44,1010
710,2022-12-07 19:05:00,31,1440
711,2022-12-07 19:06:00,6,70
712,2022-12-07 19:06:00,20,1190
713,2022-12-07 19:06:00,23,450
714,2022-12-07 19:07:00,3,550
715,2022-12-07 19:07:00,7,160
